lat,lon,T_CRU_20100131
-81.5,-69.5,
76.5,111.5,-35.125
33.5,42.5,9.025
66.5,59.5,-20.5503
63.5,-49.5,-8.825
51.5,33.5,-4.7745
-22.5,118.5,33.2747
16.5,-10.5,20.8496
36.5,-109.5,-1.675
29.5,-101.5,11.8996
-81.5,-46.5,
-26.5,22.5,27.8255
64.5,-45.5,-13.2999
-5.5,-63.5,26.77454
67.5,-45.5,-14.75
-85.5,-89.5,
16.5,-93.5,22.0996
57.5,117.5,-35.2749
20.5,80.5,22.7498
-19.5,146.5,25.7502
-75.5,156.5,
-12.5,-57.5,25.60046
37.5,-91.5,-0.575
69.5,-144.5,-27.225
51.5,157.5,-9.0995
17.5,20.5,23.5754
69.5,149.5,-34.4
-83.5,-150.5,
31.5,116.5,3.1
55.5,81.5,-17.275
50.5,-116.5,-9.824974
-81.5,111.5,
-84.5,12.5,
29.5,50.5,13.566
-73.5,-14.5,
75.5,-30.5,-26.2005
55.5,-112.5,-19.3003
56.5,107.5,-30.4504
47.5,29.5,-1.825
26.5,72.5,18.1746
61.5,-143.5,-19.2003
-24.5,129.5,31.2998
58.5,50.5,-12.3247
-83.5,-69.5,
-84.5,-21.5,
63.5,79.5,-21.4254
-18.5,28.5,25.1004
-9.5,28.5,23.37515
79.5,-34.5,-32.2001
57.5,81.5,-19.22502
-82.5,-118.5,
32.5,55.5,5.575
-83.5,-128.5,
52.5,139.5,-20.1749
-19.5,137.5,27.5746
-76.5,-8.5,
-75.5,-79.5,
12.5,-13.5,24.6496
-19.5,132.5,28.525
-79.5,61.5,
-17.5,26.5,25.9003
-82.5,8.5,
21.5,-14.5,19.1255
-71.5,42.5,
-25.5,133.5,30.5248
-79.5,-51.5,
-17.5,144.5,25.5505
19.5,4.5,18.9004
-13.5,-74.5,8.5
48.5,136.5,-16.1504
29.5,-2.5,9.8
57.5,-156.5,-8.6253
71.5,132.5,-39.925
51.5,83.5,-16.54963
66.5,-96.5,-30.8
46.5,-99.5,-14.8004
-79.5,-27.5,
7.5,39.5,13.9252
7.5,-70.5,27.02543
40.5,-88.5,-7.1
68.5,137.5,-45.8
63.5,75.5,-21.6002
-83.5,-77.5,
8.5,49.5,23.875
41.5,-75.5,-7.5998
-18.5,133.5,28.4502
45.5,10.5,-0.325
66.5,161.5,-33.15
-20.5,148.5,26.2503
19.5,0.5,17.725
11.5,17.5,26.9498
82.5,-62.5,-30.566
19.5,-88.5,23.2001
30.5,8.5,11.775
47.5,116.5,-21.075
-73.5,-122.5,
68.5,76.5,-21.2749
34.5,92.5,-13.975
64.5,-65.5,-23.833
72.5,-109.5,-29
-23.5,127.5,32.3499
16.5,19.5,24.8497
62.5,-96.5,-28.6002
64.5,164.5,-29.25
66.5,-105.5,-28.425
32.5,-109.5,8.5246
40.5,-80.5,-5.9
53.5,18.5,-1.8754
3.5,-64.5,23.45026
-85.5,-87.5,
25.5,83.5,17.9754
25.5,26.5,13.9997
8.5,-66.5,28.52532
58.5,16.5,-1.65
-31.5,127.5,24.2502
26.5,1.5,13.525
-83.5,-151.5,
32.5,88.5,-12
-27.5,-50.5,21.1495
-83.5,134.5,
2.5,-73.5,25.50009
-89.5,125.5,
59.5,124.5,-29.6997
25.5,63.5,17.7752
56.5,120.5,-33.95
1.5,17.5,24.87537
-88.5,115.5,
60.5,115.5,-30.0502
45.5,20.5,-0.75
21.5,71.5,22.3746
-19.5,129.5,29.1751
-84.5,20.5,
-83.5,7.5,
48.5,38.5,-4.8247
-67.5,117.5,
-77.5,20.5,
10.5,50.5,23.5996
76.5,-50.5,-27.1998
-79.5,-86.5,
-89.5,-115.5,
41.5,106.5,-10.1499
67.5,-132.5,-29.0002
24.5,-0.5,14.6
-17.5,-55.5,27.89983
29.5,30.5,15.1505
-24.5,44.5,26.775
64.5,33.5,-9.9746
39.5,48.5,4.225
1.5,10.5,24.59963
-76.5,57.5,
-64.5,-60.5,
-73.5,49.5,
70.5,124.5,-36.575
30.5,-99.5,9.725
9.5,-83.5,20.75007
-89.5,37.5,
-30.5,137.5,29.7504
-26.5,115.5,30.1249
49.5,50.5,-11.0252
55.5,33.5,-5.8999
66.5,27.5,-11.75001
-81.5,58.5,
49.5,71.5,-12.6747
-71.5,88.5,
-28.5,-56.5,26.1001
8.5,24.5,24.3748
-7.5,143.5,27.19953
37.5,109.5,-6.8501
-28.5,-67.5,18.3503
28.5,27.5,15.35
24.5,32.5,16.6747
17.5,-14.5,21.5746
77.5,-44.5,-29.7499
69.5,118.5,-32.4
75.5,110.5,-37.4
-1.5,30.5,19.7251
62.5,83.5,-21.2999
-84.5,72.5,
44.5,83.5,-13.0251
-29.5,149.5,27.8745
17.5,53.5,18.8998
-87.5,84.5,
2.5,-70.5,26.47498
-87.5,-136.5,
-88.5,-31.5,
31.5,108.5,3.1
18.5,8.5,18.4246
43.5,66.5,-3.025
10.5,104.5,25.1751
51.5,134.5,-28.2502
-75.5,164.5,
74.5,89.5,-26.625
-75.5,-8.5,
21.5,70.5,22.6745
2.5,-68.5,26.20018
-27.5,31.5,23.4253
66.5,25.5,-9.0495
31.5,-85.5,9.6251
73.5,-53.5,-20.375
59.5,-95.5,-25.6752
48.5,-4.5,5.7248
27.5,108.5,2.95
-23.5,122.5,33.2496
-24.5,25.5,27.1752
-74.5,-18.5,
-84.5,145.5,
26.5,25.5,14.8248
47.5,15.5,-3.9505
-4.5,140.5,23.72479
61.5,107.5,-27.9753
12.5,108.5,20.3749
21.5,82.5,21.4498
-26.5,29.5,20.6751
-5.5,38.5,27.2495
-78.5,19.5,
37.5,77.5,-4.825
-84.5,-148.5,
14.5,-0.5,23.2497
45.5,105.5,-14.6496
63.5,114.5,-31.5002
23.5,57.5,17.2245
-71.5,12.5,
42.5,0.5,0.175
59.5,111.5,-28.8753
50.5,-79.5,-22.69971
62.5,84.5,-21.2753
-80.5,37.5,
40.5,22.5,3.95
-84.5,70.5,
-84.5,-16.5,
75.5,-21.5,-19.9252
67.5,-140.5,-26.0746
59.5,-99.5,-25.925
-75.5,-22.5,
50.5,78.5,-13.5497
61.5,-74.5,-25.3254
67.5,-148.5,-27.4005
50.5,-121.5,-7.2498
-66.5,135.5,
-74.5,67.5,
25.5,118.5,10.3752
-81.5,32.5,
70.5,74.5,-21.8002
-31.5,-61.5,24.3753
53.5,39.5,-7.3752
-16.5,47.5,26.4749
-87.5,-135.5,
-17.5,-48.5,25.6252
19.5,55.5,20.7247
60.5,-104.5,-25.3497
-26.5,139.5,30.1
30.5,4.5,11.1
67.5,22.5,-11.12543
-85.5,-8.5,
54.5,77.5,-16.9496
42.5,44.5,-12.0754
-85.5,176.5,
-85.5,116.5,
59.5,-73.5,-24.2496
-85.5,-38.5,
5.5,100.5,26.0748
78.5,102.5,-36.6
74.5,-41.5,-27.3748
-86.5,148.5,
10.5,-72.5,23.3498
-88.5,-121.5,
-2.5,119.5,23.450423
-79.5,10.5,
36.5,29.5,5.9998
38.5,-88.5,-2.75
46.5,6.5,-2.2
-20.5,-46.5,23.4998
-71.5,150.5,
-5.5,15.5,24.15047
43.5,100.5,-13.6002
55.5,75.5,-18.0004
-75.5,145.5,
-89.5,-48.5,
35.5,66.5,-3.9749
24.5,103.5,8.6255
-78.5,68.5,
34.5,-92.5,5.675
-30.5,-58.5,26.1501
70.5,-111.5,-28.075
73.5,-93.5,-30.25
-29.5,130.5,26.9249
-12.5,29.5,23.025
81.5,-33.5,-31.35
-86.5,158.5,
64.5,-96.5,-29.85
69.5,177.5,-30.167
63.5,-130.5,-27.7752
50.5,89.5,-26.1749
31.5,69.5,6.75
-86.5,-104.5,
64.5,-46.5,-12.8498
-75.5,-16.5,
28.5,-113.5,16.0997
-72.5,112.5,
74.5,-22.5,-18.9254
-88.5,-164.5,
59.5,-101.5,-25.6246
42.5,-83.5,-9.15
33.5,-88.5,6.275
78.5,-34.5,-31.4253
-87.5,-51.5,
46.5,48.5,-6.225
-87.5,79.5,
-71.5,122.5,
-73.5,132.5,
-4.5,23.5,25.02485
64.5,52.5,-17.17533
58.5,-156.5,-11.175
53.5,124.5,-26.575
4.5,14.5,24.79994
16.5,-14.5,21.3005
-84.5,150.5,
49.5,60.5,-15.1503
-81.5,-73.5,
-77.5,171.5,
24.5,56.5,17.0662
-86.5,-139.5,
25.5,21.5,15.675
-71.5,97.5,
46.5,-114.5,-4.3995
-74.5,-10.5,
-23.5,17.5,26.2246
46.5,17.5,-1.75
-71.5,72.5,
26.5,111.5,5.625
14.5,43.5,21.1246
66.5,84.5,-21.5747
80.5,-75.5,-33.35
75.5,-112.5,-31.55
22.5,88.5,21.7497
-70.5,122.5,
-74.5,6.5,
61.5,133.5,-37.7249
6.5,17.5,25.34953
81.5,-84.5,-36.775
22.5,5.5,14.15
-15.5,143.5,27.7753
-81.5,-100.5,
-20.5,44.5,28.3001
34.5,-83.5,5.15
6.5,-72.5,13.32533
-26.5,32.5,27.0755
45.5,16.5,-0.45
-80.5,101.5,
-77.5,97.5,
46.5,118.5,-21.69974
-88.5,-157.5,
-34.5,116.5,19.8498
49.5,53.5,-12.8749
-73.5,-86.5,
-3.5,39.5,27.5751
-80.5,-34.5,
2.5,36.5,27.62456
55.5,-72.5,-24.7253
42.5,103.5,-11.7499
69.5,-35.5,-18.575
-81.5,140.5,
63.5,-126.5,-27.3
-78.5,-86.5,
-6.5,13.5,25.275
-73.5,21.5,
20.5,103.5,15.0996
4.5,-73.5,19.92535
1.5,30.5,23.225327
-22.5,22.5,28.0004
-6.5,-39.5,27.30045
58.5,54.5,-12.9251
8.5,1.5,27.50037
63.5,-103.5,-27.7749
-76.5,-94.5,
-85.5,133.5,
-85.5,-80.5,
-16.5,-69.5,8.925
-70.5,24.5,
59.5,82.5,-20.49999
58.5,45.5,-10.8001
51.5,6.5,0.4
75.5,94.5,-30.175
31.5,57.5,8.4
19.5,54.5,20.5504
-30.5,-70.5,10.6
36.5,-85.5,0.45
45.5,-65.5,-10.2247
12.5,26.5,24.7498
62.5,61.5,-19.9504
34.5,-94.5,4.925
65.5,57.5,-19.5252
6.5,42.5,26.3753
70.5,26.5,-11.7248
41.5,-1.5,3.1251
-24.5,20.5,27.8499
49.5,116.5,-22.9997
18.5,28.5,20.8997
50.5,-115.5,-10.27499
-88.5,177.5,
-21.5,-48.5,25.2003
63.5,34.5,-9.2498
-87.5,143.5,
13.5,10.5,23.7746
43.5,63.5,-5.05
71.5,52.5,-20.5749
-78.5,-41.5,
42.5,119.5,-10.0997
66.5,45.5,-15.949726
-70.5,116.5,
72.5,-87.5,-28.775
-75.5,-121.5,
-22.5,31.5,28.2996
-70.5,25.5,
54.5,-2.5,2.05
69.5,-75.5,-26.7
-74.5,41.5,
-5.5,30.5,21.87471
73.5,94.5,-26.975
-81.5,48.5,
-89.5,-18.5,
-26.5,150.5,25.1002
52.5,-87.5,-23.69987
-15.5,30.5,26.8255
-72.5,96.5,
-79.5,-88.5,
16.5,9.5,21.9247
69.5,-105.5,-28.8
20.5,30.5,19.7752
-84.5,-137.5,
63.5,45.5,-14.8498
39.5,31.5,2.4246
-72.5,116.5,
-24.5,139.5,29.9997
-72.5,82.5,
-6.5,28.5,23.37472
-4.5,-79.5,17.25028
29.5,95.5,1.35
60.5,-149.5,-10.974991
-12.5,-47.5,26.45016
28.5,113.5,4.925
61.5,142.5,-39.8
-19.5,19.5,26.6253
61.5,171.5,-25.2
-86.5,179.5,
11.5,18.5,27.3999
-89.5,-103.5,
-18.5,30.5,23.2996
-20.5,-42.5,23.4996
39.5,122.5,-5.175
-83.5,171.5,
-13.5,37.5,25.6249
4.5,22.5,25.75018
48.5,-0.5,2.7003
68.5,-82.5,-27.875
40.5,-104.5,-0.575
51.5,15.5,-2.525
69.5,-108.5,-28.2
-84.5,26.5,
46.5,82.5,-9.2501
24.5,-8.5,16.125
-75.5,38.5,
49.5,-57.5,-9.525
72.5,-98.5,-29.875
-20.5,19.5,26.0998
15.5,-5.5,21.3503
-84.5,-113.5,
64.5,104.5,-29.6248
-77.5,-28.5,
72.5,72.5,-22.9747
-26.5,-70.5,18.3505
70.5,75.5,-21.5502
-87.5,-88.5,
-15.5,-71.5,4.7
31.5,101.5,-4.525
-80.5,22.5,
-82.5,167.5,
-31.5,147.5,28.7996
16.5,99.5,22.5245
65.5,-72.5,-24.65
-73.5,130.5,
60.5,79.5,-21.3753
70.5,-53.5,-13.925
-9.5,13.5,26.575
43.5,128.5,-15.1745
-85.5,80.5,
62.5,63.5,-20.4502
69.5,107.5,-29.275
65.5,-20.5,-0.925
-74.5,18.5,
-10.5,15.5,20.5996
3.5,15.5,24.30016
-85.5,45.5,
37.5,114.5,-1.95
-83.5,-118.5,
-68.5,68.5,
7.5,-6.5,24.4001
-74.5,102.5,
61.5,144.5,-38.925
-80.5,13.5,
54.5,101.5,-21.39965
0.5,42.5,29.32522
-89.5,64.5,
68.5,127.5,-41.425
59.5,-130.5,-19.3752
-89.5,-69.5,
62.5,-104.5,-27.0002
-6.5,-46.5,25.87511
53.5,59.5,-14.8752
-80.5,128.5,
55.5,134.5,-30.5246
0.5,20.5,25.30037
60.5,-133.5,-20.6754
48.5,112.5,-22.34967
67.5,-46.5,-14.3998
30.5,65.5,8.475
55.5,130.5,-33.1245
40.5,-111.5,-4.5753
-89.5,-66.5,
17.5,35.5,22.85
47.5,55.5,-12.55
-76.5,-1.5,
57.5,32.5,-6.1503
-87.5,-104.5,
-32.5,134.5,22.8249
81.5,-42.5,-32.3254
-85.5,-120.5,
-88.5,-30.5,
-69.5,84.5,
-82.5,-35.5,
25.5,34.5,16.8253
-83.5,148.5,
22.5,25.5,14.8247
7.5,4.5,27.6502
-86.5,16.5,
24.5,75.5,19.3747
64.5,129.5,-40.85
44.5,-99.5,-10.0998
-74.5,-13.5,
62.5,120.5,-30.5496
-20.5,-65.5,14.675
66.5,-138.5,-28.3003
36.5,42.5,7.175
19.5,51.5,20.4503
-28.5,138.5,30.5997
52.5,130.5,-27.5497
-82.5,95.5,
14.5,74.5,25.2997
82.5,-44.5,-32.125
-80.5,-104.5,
30.5,100.5,-5.5
-7.5,-55.5,25.2254
-16.5,-40.5,25.2755
-82.5,-133.5,
52.5,10.5,-0.8999
46.5,120.5,-21.10022
44.5,-75.5,-11.1
21.5,26.5,16.8503
46.5,103.5,-16.4001
55.5,86.5,-17.8002
47.5,130.5,-19.7253
-88.5,-46.5,
47.5,119.5,-24.19991
68.5,152.5,-35.45
58.5,52.5,-12.6497
-89.5,126.5,
-87.5,130.5,
68.5,-106.5,-28.075
-89.5,-102.5,
-77.5,34.5,
-84.5,-11.5,
68.5,32.5,-9.6501
37.5,101.5,-16.3251
-82.5,98.5,
-77.5,-147.5,
-26.5,-60.5,26.5498
33.5,-4.5,5.0005
61.5,-152.5,-16.025
28.5,-106.5,9.9499
-2.5,139.5,26.974513
-81.5,-159.5,
-21.5,124.5,32.4999
16.5,17.5,24.0999
57.5,73.5,-19.3996
68.5,92.5,-27.8
5.5,-55.5,25.99996
42.5,-118.5,-2.2
-70.5,45.5,
-89.5,95.5,
-83.5,-134.5,
58.5,62.5,-16.0996
-89.5,-127.5,
58.5,29.5,-4.5002
-75.5,22.5,
-9.5,23.5,23.84964
-77.5,-68.5,
45.5,-114.5,-4.5
-8.5,-70.5,25.92468
46.5,-85.5,-13.3253
-81.5,40.5,
72.5,-123.5,-29.05
69.5,105.5,-28.9
58.5,84.5,-19.52545
-82.5,70.5,
46.5,-119.5,0.05
54.5,69.5,-15.9998
-79.5,-123.5,
1.5,-68.5,26.07527
41.5,-81.5,-7.95
-79.5,-114.5,
63.5,17.5,-8.7496
-19.5,-69.5,14.2746
58.5,89.5,-19.575117
-4.5,-68.5,26.04995
-20.5,32.5,25.75
54.5,23.5,-3.8755
14.5,47.5,19.5254
-87.5,-171.5,
26.5,11.5,13.85
-86.5,-159.5,
38.5,72.5,-14.1498
35.5,4.5,8.1749
2.5,-67.5,26.12522
47.5,-69.5,-17.2999
-79.5,-145.5,
35.5,71.5,-2.875
-16.5,-49.5,25.54989
-2.5,-45.5,27.0253
61.5,145.5,-36.2
51.5,55.5,-13.5747
-85.5,-146.5,
51.5,-66.5,-21.7248
29.5,56.5,2.125
79.5,-79.5,-33.6
-72.5,29.5,
64.5,97.5,-28.6752
-78.5,162.5,
68.5,-179.5,-23.85
44.5,69.5,-4.075
62.5,76.5,-21.7004
56.5,156.5,-16.6252
-11.5,16.5,20.7251
-78.5,-148.5,
66.5,-103.5,-29.075
-75.5,-91.5,
4.5,7.5,27.46695
-68.5,104.5,
-72.5,119.5,
58.5,58.5,-15.2498
57.5,-75.5,-24.4749
80.5,-79.5,-33.825
-83.5,156.5,
47.5,50.5,-9.25
27.5,74.5,16.3754
16.5,7.5,22.7748
55.5,70.5,-16.8751
67.5,28.5,-11.62486
-81.5,50.5,
60.5,77.5,-21.7496
-73.5,71.5,
-70.5,145.5,
-79.5,131.5,
-82.5,-18.5,
61.5,-130.5,-24.3254
-76.5,-99.5,
58.5,79.5,-20.175404
68.5,86.5,-22.1498
-0.5,28.5,21.47484
15.5,48.5,17.425
14.5,1.5,23.8251
61.5,156.5,-31.4747
44.5,54.5,-7.375
-79.5,-167.5,
-78.5,-118.5,
-80.5,153.5,
-14.5,27.5,24.0748
-89.5,-71.5,
-13.5,17.5,22.4999
13.5,17.5,26.2495
-70.5,124.5,
-84.5,-141.5,
-72.5,54.5,
61.5,-102.5,-26.9004
-70.5,90.5,
-82.5,-147.5,
-76.5,-87.5,
27.5,68.5,16.875
60.5,91.5,-23.5254
-0.5,16.5,25.6497
-3.5,-47.5,26.59955
52.5,-127.5,-2.225
4.5,40.5,25.35033
-80.5,-122.5,
-3.5,-65.5,26.9
62.5,93.5,-27.1004
-80.5,85.5,
48.5,123.5,-21.8249
51.5,79.5,-14.0501
-74.5,87.5,
-86.5,149.5,
-13.5,39.5,27.1002
-74.5,-77.5,
-80.5,122.5,
-22.5,29.5,27.7753
-77.5,119.5,
-82.5,-160.5,
26.5,23.5,15.4252
-86.5,-40.5,
-88.5,-145.5,
13.5,21.5,26.5998
59.5,92.5,-22.975
69.5,89.5,-24.4748
45.5,41.5,-2.225
-22.5,-65.5,11.725
81.5,-37.5,-33.925
73.5,-117.5,-28.75
5.5,46.5,26.4499
-89.5,93.5,
39.5,43.5,-9.5502
24.5,82.5,17.9497
-78.5,164.5,
55.5,-4.5,3.05
39.5,-7.5,8.8746
7.5,24.5,24.87516
-25.5,18.5,27.6249
13.5,33.5,26.0499
29.5,65.5,10.425
49.5,-125.5,0.1
-27.5,32.5,26.4001
2.5,-77.5,23.1496
51.5,93.5,-26.9746
-70.5,17.5,
43.5,27.5,1.1
72.5,-110.5,-28.825
42.5,100.5,-12.0755
70.5,147.5,-32.65
-1.5,41.5,28.5996
8.5,12.5,25.725
-88.5,-38.5,
64.5,169.5,-26.0499
65.5,-165.5,-19.0752
-19.5,121.5,31.5502
71.5,-31.5,-19.9504
-72.5,109.5,
-24.5,-57.5,26.5995
42.5,-109.5,-4.625
3.5,37.5,26.69956
62.5,149.5,-36.05
-78.5,-57.5,
-79.5,-115.5,
41.5,-104.5,-1.2
33.5,119.5,1.575
-88.5,-95.5,
22.5,47.5,16.975
-70.5,33.5,
57.5,65.5,-16.3755
62.5,156.5,-34.325
37.5,28.5,5.9245
53.5,-93.5,-21.92471
-78.5,167.5,
61.5,-133.5,-23.7503
45.5,23.5,-4.0496
1.5,15.5,23.92485
9.5,31.5,29.049847
52.5,78.5,-15.0499
-76.5,92.5,
-46.5,-67.5,18.8334
-89.5,29.5,
-80.5,146.5,
54.5,110.5,-29.7
-85.5,-96.5,
63.5,-121.5,-28.1002
11.5,77.5,24.675
-78.5,7.5,
-11.5,-46.5,25.17541
45.5,124.5,-15.7996
34.5,-112.5,7.625
16.5,18.5,24.7248
-86.5,130.5,
18.5,-15.5,20.6753
-28.5,-53.5,23.9
-83.5,-92.5,
-8.5,26.5,25.10018
43.5,-89.5,-12.725
-87.5,21.5,
-34.5,-63.5,23.7
-83.5,-38.5,
41.5,88.5,-7.7748
48.5,64.5,-14.3254
-86.5,41.5,
40.5,141.5,-0.8501
-80.5,127.5,
16.5,106.5,18.2499
24.5,93.5,15.5003
41.5,-76.5,-7.85
18.5,30.5,22.2
-88.5,121.5,
35.5,119.5,-0.475
70.5,85.5,-21.9996
-73.5,34.5,
-78.5,-10.5,
9.5,23.5,24.225
21.5,40.5,16.6753
16.5,76.5,24.9245
76.5,-83.5,-30.85
-74.5,-112.5,
76.5,-78.5,-30.366
55.5,-107.5,-18.52499
41.5,-116.5,-2.6747
-17.5,24.5,27.0995
25.5,80.5,17.7249
-78.5,-93.5,
42.5,-91.5,-10.5502
-5.5,140.5,26.05001
63.5,-145.5,-22.2749
61.5,66.5,-20.2753
29.5,94.5,-2.525
-89.5,-169.5,
67.5,50.5,-18.2747
-34.5,-58.5,25.0248
14.5,-2.5,22.8251
-89.5,99.5,
31.5,-83.5,9.2252
67.5,-123.5,-28.2245
-73.5,113.5,
-76.5,-80.5,
51.5,128.5,-24.89977
27.5,77.5,16.1251
31.5,-116.5,12.6497
-73.5,147.5,
64.5,-163.5,-19.4329
60.5,-151.5,-8.7503
-72.5,-70.5,
63.5,101.5,-29.3751
-74.5,23.5,
21.5,95.5,21.5
-85.5,141.5,
18.5,-91.5,23.6749
67.5,176.5,-33.75
-8.5,142.5,27.32454
-88.5,90.5,
-73.5,85.5,
53.5,75.5,-16.3753
38.5,-6.5,8.6001
64.5,94.5,-26.5248
-78.5,114.5,
-89.5,-84.5,
61.5,-120.5,-25.4247
48.5,29.5,-3.1002
18.5,45.5,18.0247
-76.5,35.5,
0.5,39.5,28.67543
-84.5,-76.5,
-88.5,111.5,
-82.5,-66.5,
-70.5,118.5,
-81.5,85.5,
-89.5,-166.5,
43.5,61.5,-5.2
27.5,89.5,-1.475
-54.5,-68.5,9.025
63.5,-71.5,-24.9
-21.5,19.5,26.0752
-75.5,42.5,
-7.5,21.5,23.80041
24.5,105.5,8.5
22.5,-11.5,18.0004
64.5,71.5,-22.1246
-77.5,27.5,
49.5,113.5,-22.52453
67.5,-90.5,-30.425
61.5,24.5,-7.0749
28.5,-105.5,12.2496
-79.5,-89.5,
50.5,12.5,-2.8499
-89.5,-122.5,
63.5,67.5,-22
66.5,-146.5,-24.4749
36.5,-118.5,2.15
-81.5,-108.5,
-74.5,114.5,
-21.5,121.5,32.8502
45.5,-118.5,-0.975
-26.5,136.5,31.575
32.5,115.5,2.875
50.5,76.5,-14.8999
-85.5,145.5,
-89.5,168.5,
45.5,82.5,-12.5498
31.5,20.5,14.0003
78.5,12.5,-13.2
-69.5,-72.5,
-12.5,-76.5,17.4752
49.5,-88.5,-20.6501
80.5,-30.5,-30.7747
-29.5,-70.5,10.9
36.5,127.5,-3.625
32.5,68.5,3
18.5,-92.5,23.7498
18.5,31.5,22.5499
-81.5,149.5,
36.5,33.5,4.575
46.5,32.5,-2.8247
-85.5,28.5,
43.5,13.5,5.0002
32.5,80.5,-12.125
-78.5,157.5,
40.5,79.5,-6.4251
62.5,-135.5,-25.4751
-84.5,106.5,
3.5,-66.5,26.37474
-78.5,-60.5,
-24.5,34.5,27.9004
51.5,-81.5,-23.67503
-86.5,-141.5,
52.5,-89.5,-23.00034
35.5,87.5,-16.3754
-89.5,117.5,
51.5,113.5,-24.9003
-80.5,-32.5,
1.5,-55.5,24.9503
-34.5,-65.5,23.9001
-85.5,-68.5,
44.5,98.5,-16.1999
54.5,84.5,-16.1254
-40.5,-63.5,24.3245
37.5,102.5,-11.625
52.5,-64.5,-22.3503
76.5,-57.5,-26.9499
17.5,-93.5,22.2004
55.5,-127.5,-9.8749
-17.5,14.5,22.775
-71.5,84.5,
-86.5,68.5,
41.5,-114.5,-3.175
59.5,36.5,-7.9249
-75.5,85.5,
-73.5,-126.5,
-70.5,81.5,
-23.5,138.5,29.9499
66.5,-148.5,-25.1747
27.5,36.5,12.2255
63.5,95.5,-27.875
-73.5,7.5,
-28.5,130.5,28.0754
52.5,-113.5,-11.6497
-73.5,68.5,
50.5,-108.5,-12.9245
-19.5,18.5,25.6996
-26.5,123.5,31.7503
82.5,-39.5,-33.575
47.5,-84.5,-16.6497
-69.5,33.5,
65.5,-69.5,-25.325
2.5,42.5,29.25005
-7.5,145.5,25.84969
-81.5,28.5,
-80.5,-0.5,
58.5,35.5,-7.1502
21.5,-100.5,14.8247
79.5,-57.5,-29.6252
28.5,120.5,4.5
-85.5,-151.5,
-88.5,-74.5,
28.5,-3.5,11.25
-82.5,19.5,
-80.5,141.5,
-70.5,154.5,
-83.5,45.5,
21.5,6.5,16.95
-75.5,-15.5,
-6.5,140.5,27.27491
-8.5,117.5,25.499914
36.5,-106.5,-3.7253
16.5,50.5,17.4253
57.5,77.5,-19.44963
-86.5,-129.5,
-31.5,128.5,23.475
66.5,-90.5,-30.375
-82.5,117.5,
42.5,115.5,-15.9999
-77.5,15.5,
-86.5,-105.5,
-84.5,44.5,
-88.5,132.5,
72.5,-44.5,-23.1246
57.5,89.5,-19.00043
72.5,83.5,-21.7498
2.5,103.5,25.7746
49.5,55.5,-13.7751
27.5,-102.5,12.4254
-83.5,40.5,
67.5,-97.5,-30.7
58.5,27.5,-3.9
-74.5,26.5,
-89.5,81.5,
5.5,11.5,25.0246
-3.5,-68.5,25.74991
-85.5,-104.5,
-88.5,44.5,
-70.5,119.5,
-9.5,-38.5,27.5501
67.5,-137.5,-28.8004
-88.5,-65.5,
64.5,18.5,-9.7499
-18.5,46.5,23.2745
18.5,27.5,20.5497
-80.5,118.5,
53.5,83.5,-14.7751
20.5,3.5,16.275
-16.5,132.5,28.5497
-24.5,-62.5,27.9002
-8.5,146.5,25.9498
-83.5,-6.5,
-15.5,26.5,25.0747
39.5,-84.5,-5.15
-84.5,56.5,
-19.5,27.5,26.0249
-75.5,89.5,
-25.5,142.5,29.9746
48.5,100.5,-20.3252
-76.5,55.5,
10.5,16.5,26.6501
-85.5,-14.5,
71.5,-82.5,-28.2
67.5,-161.5,-24.4997
-68.5,107.5,
-75.5,40.5,
-77.5,-23.5,
32.5,82.5,-11.3
-89.5,-25.5,
-3.5,-62.5,26.87536
68.5,123.5,-33.425
56.5,-89.5,-24.2498
-24.5,-65.5,16.3247
-87.5,-170.5,
55.5,107.5,-30.2245
77.5,-35.5,-30.6997
-85.5,-145.5,
38.5,74.5,-13.57509
65.5,-21.5,-0.35
68.5,-148.5,-28.225
74.5,-53.5,-22.6254
-2.5,121.5,25.650066
7.5,-11.5,25.35
48.5,10.5,-2.9748
-71.5,-73.5,
-6.5,-66.5,26.62544
-82.5,-161.5,
61.5,-163.5,-15.3255
-71.5,115.5,
7.5,36.5,17.07525
32.5,-88.5,8
16.5,102.5,21.5003
9.5,6.5,28.84978
24.5,-5.5,15.3
-89.5,132.5,
-7.5,33.5,21.82518
73.5,-27.5,-18.7502
-83.5,-33.5,
-74.5,106.5,
-13.5,23.5,24.3999
-22.5,116.5,30.6747
55.5,105.5,-30.2
64.5,74.5,-21.8005
-75.5,-0.5,
62.5,121.5,-31.5002
-77.5,-95.5,
-69.5,95.5,
68.5,-138.5,-27.525
-88.5,-49.5,
22.5,32.5,18.3504
-85.5,-16.5,
-74.5,-101.5,
36.5,55.5,-0.6
-88.5,54.5,
-32.5,119.5,24.6495
68.5,-123.5,-27.9248
-76.5,-55.5,
39.5,89.5,-5.825
31.5,119.5,2.6
1.5,34.5,22.47524
37.5,97.5,-15.8499
-88.5,-96.5,
-85.5,96.5,
45.5,-111.5,-3.5
51.5,-119.5,-7.325
-25.5,119.5,32.8499
-89.5,-110.5,
-25.5,144.5,28.1997
-14.5,-61.5,25.67478
-84.5,-58.5,
61.5,150.5,-32.725
47.5,136.5,-16.22524
